row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,month_year,profit_margin
8486,CA-2017-124716,2017-03-27,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.01,2017-03,45.99
8487,CA-2017-124716,2017-03-27,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.26,2017-03,48.0
8488,CA-2017-124716,2017-03-27,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0.0,5.97,2017-03,50.0
8489,CA-2016-158841,2016-02-02,2/4/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5,0.0,2799.98,2016-02,32.0
8490,CA-2016-158841,2016-02-02,2/4/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,0.0,18.2,2016-02,50.0
8491,CA-2016-158841,2016-02-02,2/4/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,0.0,7.1,2016-02,37.99
8492,CA-2017-106824,2017-07-07,7/11/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0.0,0.12,2017-07,2.02
8493,CA-2015-109190,2015-10-23,10/28/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.74,8,0.2,20.5,2015-10,33.75
8494,CA-2015-109190,2015-10-23,10/28/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.98,3,0.2,161.99,2015-10,33.75
8495,CA-2015-109190,2015-10-23,10/28/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,0.8,-10.34,2015-10,-170.07
8496,CA-2016-143154,2016-12-02,12/8/2016,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,2016-12,-3.75
8497,CA-2014-169061,2014-03-05,3/8/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.48,2014-03,26.01
8498,CA-2014-169061,2014-03-05,3/8/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.59,2014-03,37.0
8499,CA-2014-169061,2014-03-05,3/8/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0.0,5.4,2014-03,29.0
8500,CA-2014-169061,2014-03-05,3/8/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6,0.2,16.75,2014-03,33.75
8501,CA-2014-169061,2014-03-05,3/8/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.98,2014-03,47.0
8502,CA-2015-102316,2015-03-01,3/3/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.98,2,0.2,1.2,2015-03,7.51
8503,CA-2015-102316,2015-03-01,3/3/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78,2015-03,-11.25
8504,CA-2014-164903,2014-02-20,2/24/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.22,2014-02,47.99
8505,CA-2016-109400,2016-05-02,5/6/2016,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,4,0.3,-110.02,2016-05,-30.0
8506,CA-2016-130400,2016-03-08,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,9,0.8,-14.17,2016-03,-159.93
8507,CA-2016-130400,2016-03-08,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.39,2016-03,30.01
8508,CA-2016-130400,2016-03-08,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.35,3,0.2,49.39,2016-03,33.75
8509,CA-2015-135853,2015-12-11,12/14/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,0.0,61.33,2015-12,35.0
8510,CA-2015-135853,2015-12-11,12/14/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,1,0.0,31.5,2015-12,25.0
8511,CA-2015-135853,2015-12-11,12/14/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2,0.0,10.35,2015-12,45.0
8512,CA-2016-103359,2016-12-22,12/26/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2,0.2,8.95,2016-12,34.99
8513,CA-2016-144645,2016-02-02,2/8/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.78,2,0.6,-77.47,2016-02,-105.0
8514,CA-2017-141614,2017-06-05,6/9/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.74,4,0.2,7.26,2017-06,35.0
8515,CA-2015-122168,2015-08-21,8/26/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,3,0.0,8.23,2015-08,46.97
8516,CA-2015-122168,2015-08-21,8/26/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,12,0.0,10.01,2015-08,27.99
8517,CA-2016-132899,2016-04-07,4/11/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2,0.0,0.98,2016-04,26.92
8518,CA-2017-149720,2017-06-04,6/7/2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.34,6,0.6,-17.44,2017-06,-57.48
8519,CA-2017-118003,2017-12-04,12/10/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.56,2017-12,12.01
8520,CA-2017-118003,2017-12-04,12/10/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.0,45.56,2017-12,25.0
8521,CA-2017-118003,2017-12-04,12/10/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,0.0,18.18,2017-12,6.0
8522,CA-2016-141887,2016-01-11,1/15/2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.99,14,0.2,8.94,2016-01,16.26
8523,US-2016-160206,2016-04-01,4/7/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.0,0.26,2016-04,2.0
8524,CA-2017-133074,2017-09-21,9/25/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,2017-09,50.0
8525,CA-2017-161172,2017-03-16,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.38,2,0.4,-7.4,2017-03,-16.67
8526,CA-2017-161172,2017-03-16,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.26,6,0.2,7.69,2017-03,15.0
8527,CA-2017-161172,2017-03-16,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.19,3,0.7,-3.46,2017-03,-66.67
8528,CA-2017-161172,2017-03-16,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.98,2,0.2,44.0,2017-03,27.5
8529,CA-2017-161172,2017-03-16,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.22,2,0.2,3.39,2017-03,6.25
8530,CA-2017-137624,2017-11-10,11/17/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.42,2,0.2,-36.21,2017-11,-15.0
8531,CA-2016-156748,2016-11-30,12/6/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,2016-11,50.0
8532,CA-2016-156748,2016-11-30,12/6/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.33,2016-11,46.0
8533,CA-2016-156748,2016-11-30,12/6/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0.0,24.84,2016-11,5.0
8534,CA-2016-156748,2016-11-30,12/6/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.1,2016-11,9.0
8535,CA-2015-169677,2015-01-13,1/15/2015,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.81,2015-01,48.98
8536,US-2014-163146,2014-05-16,5/20/2014,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.38,2014-05,5.99
8537,CA-2015-157343,2015-06-07,6/11/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.7,-12.21,2015-06,-66.68
8538,CA-2015-157343,2015-06-07,6/11/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,5,0.2,9.07,2015-06,34.99
8539,CA-2015-157343,2015-06-07,6/11/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.02,3,0.2,1.0,2015-06,12.47
8540,CA-2017-147354,2017-03-09,3/13/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,0.2,60.0,2017-03,12.5
8541,CA-2017-147354,2017-03-09,3/13/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.64,2017-03,31.26
8542,CA-2015-157287,2015-12-22,12/23/2015,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.57,2,0.2,1.68,2015-12,5.0
8543,CA-2015-157287,2015-12-22,12/23/2015,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.62,7,0.3,0.0,2015-12,0.0
8544,CA-2014-137575,2014-08-06,8/11/2014,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0.0,83.99,2014-08,42.0
8545,CA-2016-119074,2016-03-27,3/31/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7,2016-03,42.98
8546,CA-2016-119074,2016-03-27,3/31/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.18,2016-03,28.01
8547,CA-2016-119074,2016-03-27,3/31/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.94,2016-03,48.99
8548,CA-2015-149566,2015-12-05,12/10/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.55,2015-12,45.0
8549,CA-2015-149566,2015-12-05,12/10/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.05,2015-12,48.02
8550,CA-2015-126186,2015-09-11,9/12/2015,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.0,2015-09,16.23
8551,CA-2015-121132,2015-07-17,7/24/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.26,3,0.2,2.04,2015-07,32.59
8552,CA-2015-121132,2015-07-17,7/24/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.43,4,0.2,3.43,2015-07,23.77
8553,CA-2014-140473,2014-05-30,6/3/2014,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.98,3,0.2,135.0,2014-05,18.75
8554,US-2017-102904,2017-11-13,11/20/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92,8,0.0,23.99,2017-11,10.0
8555,CA-2016-102092,2016-12-09,12/11/2016,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0.0,158.53,2016-12,15.0
8556,CA-2015-117884,2015-03-22,3/22/2015,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.94,7,0.2,89.59,2015-03,20.0
8557,CA-2015-117884,2015-03-22,3/22/2015,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.41,9,0.2,-33.84,2015-03,-22.5
8558,CA-2016-132829,2016-12-23,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,0.2,39.69,2016-12,8.75
8559,CA-2016-132829,2016-12-23,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.74,2016-12,32.5
8560,CA-2016-132829,2016-12-23,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.98,2016-12,12.5
8561,CA-2016-132829,2016-12-23,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.84,2016-12,11.25
8562,CA-2016-132829,2016-12-23,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.33,2,0.6,-0.76,2016-12,-32.62
8563,CA-2016-123540,2016-04-02,4/6/2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.27,2016-04,26.0
8564,US-2017-108315,2017-04-30,5/4/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.84,3,0.7,-3.55,2017-04,-73.35
8565,US-2017-108315,2017-04-30,5/4/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.7,6,0.2,-8.28,2017-04,-3.75
8566,CA-2016-134110,2016-11-17,11/18/2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.18,3,0.2,6.72,2016-11,10.0
8567,CA-2016-134110,2016-11-17,11/18/2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,0.2,5.52,2016-11,36.24
8568,US-2016-136581,2016-11-10,11/12/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.1,6,0.2,10.89,2016-11,35.02
8569,CA-2016-162390,2016-12-06,12/12/2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.74,7,0.2,314.84,2016-12,32.5
8570,CA-2016-162390,2016-12-06,12/12/2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.35,13,0.2,77.82,2016-12,35.0
8571,CA-2016-162390,2016-12-06,12/12/2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,0.2,90.0,2016-12,18.75
8572,CA-2016-162222,2016-04-03,4/3/2016,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.27,3,0.2,3.21,2016-04,31.26
8573,CA-2014-121629,2014-11-28,12/2/2014,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,2014-11,-20.0
8574,CA-2015-164623,2015-10-20,10/22/2015,First Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.54,2015-10,46.99
8575,CA-2014-159849,2014-09-19,9/19/2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.11,2014-09,1.94
8576,CA-2017-101273,2017-08-27,8/30/2017,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.34,4,0.2,0.9,2017-08,6.28
8577,CA-2017-106747,2017-07-03,7/4/2017,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0.0,26.6,2017-07,26.0
8578,CA-2017-146164,2017-12-22,12/26/2017,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2,2017-12,16.0
8579,CA-2017-146164,2017-12-22,12/26/2017,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0.0,7.79,2017-12,25.0
8580,CA-2016-111605,2016-12-27,1/2/2017,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,0.0,1.2,2016-12,45.98
8581,CA-2014-130673,2014-05-20,5/22/2014,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.33,3,0.6,-5.94,2014-05,-57.5
8582,CA-2014-130673,2014-05-20,5/22/2014,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.37,2,0.2,3.63,2014-05,35.0
8583,CA-2014-130673,2014-05-20,5/22/2014,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.78,2,0.2,-3.64,2014-05,-17.52
8584,CA-2014-130673,2014-05-20,5/22/2014,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.39,2014-05,-20.0
8585,CA-2014-104808,2014-02-04,2/8/2014,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.25,2,0.2,6.04,2014-02,35.01
8586,US-2017-132927,2017-12-09,12/15/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.7,-8.13,2017-12,-73.31
8587,CA-2017-162015,2017-07-11,7/18/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.62,2017-07,19.0
8588,CA-2017-162015,2017-07-11,7/18/2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.71,2017-07,26.0
